inning,team,retroID,count,pitches,play
3,1,semim001,32,BBBCCX,HR/7/F
6,0,walsj001,32,BBBCSFFS,K
10,1,piscs001,32,BBBCSX,S9/L
10,1,profj001,32,BBBCSFX,8/F
11,0,calhk001,31,BBBCX,3/G.2-3;1-2
1,1,olsom001,30,BBBB,W.1-2
3,0,marij002,30,BBBB,W
4,1,profj001,31,BBBCX,6/P
6,0,fishd001,32,BBBCFB,W
1,0,brega001,30,BBBB,W
4,1,piscs001,31,BBBCX,9/L+
7,1,laurr001,31,BBBCX,HR/7/F
8,1,olsom001,32,BBBCSS,K
9,0,kempt001,32,BBBCCB,W
10,0,fishd001,30,BBBB,W
10,0,gurry001,31,BBBCB,W
11,1,laurr001,32,BBBCFFS,K
4,0,voged001,30,BBBB,W
6,1,pindc001,32,BBBCCS,K
9,1,profj001,31,BBBCB,W
1,1,semim001,30,BBBB,W
3,1,laurr001,32,BBBCCFFX,4/P
8,1,olsom001,32,BBBCSFS,K
1,1,chapm001,32,BBBCFFX,43/G+.2-3
3,1,semim001,32,BBBCCFFF1B,W.1-2
8,1,olsom001,30,BBBB,W
5,1,olsom001,32,BBBCF*B,W
6,1,piscs001,32,BBBCFFX,43/G
7,1,davik003,32,BBBCCFX,S7/L
5,0,albeh001,31,BBBCB,W
5,0,zunim001,32,BBBCFS,K
3,0,wendj002,30,BBBB,W
3,1,chapm001,32,BBBCSX,8/L
5,0,darnt001,31,BBBCB,W
2,1,canhm001,30,BBBB,W
2,1,laurr001,30,BBBB,W
5,1,canhm001,31,BBBCB,W
10,1,olsom001,31,BBBCB,W.1-2
12,0,garvm001,32,BBBCFX,S7/L.2-H;1-2
4,0,buxtb001,30,BBBB,W
1,1,davik003,32,BBBFFFB,W.2-3;1-2
4,1,semim001,31,BBBCX,S5/G-
6,1,grosr001,32,BBBCFB,W.1-2
1,1,chapm001,30,BBBB,W
4,1,laurr001,31,BBBCX,9/F
5,1,semim001,32,BBBCFB,W
5,1,grosr001,32,BBBCCFFX,8/F
3,1,olsom001,30,BBBB,W.1-2
5,0,choos001,31,BBBCB,W
7,1,herrc001,32,BBBCFS,K
2,0,forsl001,30,BBBB,W.1-2
1,1,semim001,30,BBBB,W
2,0,odorr001,32,BBBFFB,W
4,0,andre001,32,BBBCCB,W
6,1,olsom001,31,BBBCB,W
1,0,cainl001,31,BBBCX,S7/L
3,1,profj001,32,BBBCSB,W
6,0,cainl001,30,BBB*B,W
9,1,grosr001,31,BBBCB,W
5,0,cainl001,32,BBBCF1X,6/L
8,1,olsom001,32,BBBCCB,W
1,1,semim001,30,BBBB,W
1,1,grosr001,32,BBBCCS,K+CS2(26)/DP
2,0,fowld001,31,BBBCX,8/L
5,0,wietm001,31,BBBCX,9/F
6,1,grosr001,32,BBBCCB,W
7,1,profj001,31,BBBCX,4/L/DP.1X1(43)
7,1,semim001,31,BBBCB,W.1-2
2,1,profj001,32,BBBCSX,43/G
7,1,davik003,30,BBBB,W
9,0,carpm002,31,BBBCX,8/F+
6,1,piscs001,30,BBB*B,W
4,0,alvay001,30,BBBB,W
10,0,brega001,30,BBBB,W.1-2
13,0,corrc001,32,BBBCFX,E5/G.B-2
3,0,corrc001,30,BBBB,W
3,1,chapm001,31,BBBCB,W.3-H;2-3;1-2
4,0,altuj001,32,BBBCCX,63/G
5,0,alvay001,30,BBBX,HR/9/F
1,0,branm003,30,BBBB,W
5,1,profj001,30,BBBB,W
2,1,semim001,30,BBBX,D7/G+.1-H;BX3(743/TH)
3,1,olsom001,30,BBBB,W
1,0,sancg002,30,BBBB,W
2,1,davik003,32,BBBFCX,HR/9/F.1-H
3,1,phegj001,32,BBBCFB,W
5,1,semim001,30,BBBB,W.2-3;1-2
1,1,chapm001,32,BBBCFFB,W.2-3;1-2
8,0,judga001,30,BBBB,W
6,1,davik003,32,BBBCSS,K
8,1,profj001,31,BBBCB,W
9,1,canhm001,32,BBBCSFB,W
2,0,beltb001,31,BBBCB,W
3,0,slata001,30,BBB*B,W
4,1,profj001,30,BBBB,W
6,1,profj001,30,BBBB,W
7,0,solad001,32,BBBCFFB,W.1-2
2,0,calhk001,30,BBBB,W
5,0,troum001,31,BBBCB,W.1-2
7,1,chapm001,31,BBBCB,W
2,1,davik003,32,BBBCCX,53/G
5,0,pujoa001,32,BBBCCX,7/L
1,1,profj001,32,BBBFTX,43/G
7,0,troum001,31,BBBCB,W
2,1,chapm001,30,BBBB,W.3-H;2-3;1-2
4,1,phegj001,30,BBBB,W
6,1,laurr001,32,BBBF1CS,K
9,1,semim001,30,BBBB,W
4,1,brows003,31,BBBC*B,W.2-3;1-2
8,0,reyev001,31,BBBCB,W
5,0,solej001,32,BBBC1CFX,D7/L+.1-3
8,1,grosr001,30,BBBV,IW
8,1,profj001,30,BBBX,7/F
6,1,semim001,30,BBBB,W
3,0,vilom001,32,BBBCFS,K
3,1,chapm001,31,BBBCB,W
4,1,murps001,30,BBBB,W
1,1,pindc001,31,BBBCB,W.2-3;1-2
2,1,semim001,30,BBBB,W.3-H;2-3;1-2
3,1,chapm001,31,BBBCB,W.2-3;1-2
5,0,andre001,31,BBBCX,8/F+
2,0,palkd001,30,BBBB,W
2,1,solej001,32,BBBCFC,K
5,0,andet001,32,BBBCFFS,K
3,1,dozih001,30,BBBB,W.1-2
1,1,merrw001,30,BBBB,W
9,0,moncy001,31,BBBCX,6/P
9,0,alony001,30,BBBB,W.1-2
6,0,castj006,31,BBBCB,W
7,1,maldm001,31,BBBCX,53/G
1,1,mondr003,30,BBBX,T7/F
3,0,cruzn002,30,BBBB,W
7,0,rosae001,30,BBBB,W.1-2
7,1,gorda001,31,BBBCB,W
3,1,ohear001,30,BBBB,W
6,0,voged001,30,BBBB,W
8,0,voged001,30,BBBB,W
1,0,brucj001,31,BBBCX,HR/7/F
7,1,maldm001,20,BBB,SB3
7,1,maldm001,32,BBB.CFB,W
5,0,voged001,30,BBBB,W
8,1,mondr003,30,BBBB,W.1-2
1,1,solej001,30,BBB*B,W
5,1,dudal001,31,BBBCB,W.1-2
8,0,santc002,30,BBBB,W
1,0,ramij003,31,BBBCX,3/G+
4,1,dudal001,32,BBBCSX,7/F
5,0,plawk001,30,BBBB,W
6,0,martl004,30,BBBB,W
2,1,ohear001,30,BBBB,W
3,1,solej001,30,BBBB,W.1-2
3,1,dudal001,32,BBBCFB,W.3-H;2-3;1-2
5,1,dozih001,32,BBBCFB,W
6,0,bauej001,30,BBBB,W
1,1,merrw001,31,BBBCB,W
2,1,solej001,32,BBBFCS,K
4,1,mondr003,32,BBBCFS,K
5,0,fletd002,30,BBBB,W
6,0,goodb001,30,BBBB,W.1-2
6,1,merrw001,30,BBBB,W
1,0,simma001,30,BBBB,W
3,0,bourj002,32,BBBCCS,K
4,0,goodb001,30,BBBB,W.1-2
5,0,goodb001,32,BBBCCC,K
6,0,rengl001,30,BBBB,W.1-2
8,1,ohear001,31,BBBCX,8/L
4,1,dozih001,30,BBBB,W.1-2
5,0,calhk001,31,BBBCX,9/F
1,0,lowen001,31,BBBCX,46(1)/FO/G
5,0,loweb001,32,BBBCTB,W
3,1,mondr003,30,BBBB,W
1,0,harpb003,32,BBBFCFB,W
2,0,herro001,30,BBBB,W
2,0,hernc005,31,BBBCX,5/L/DP.1X1(53)
8,1,ohear001,30,BBBB,W.2-3;1-2
3,0,knapa001,31,BBBCB,W
6,0,hernc005,30,BBBB,W
8,0,hernc005,32,BBBCFFB,W
8,0,franm004,31,BBBCB,W.1-2
3,0,mccua001,32,BBBCTB,W
3,1,gallc001,31,BBBCB,W
2,1,hamib001,30,BBBB,W.1-2
1,0,gallj002,30,BBBB,W
2,1,gutik001,31,BBBCX,S7/G
1,0,mazan001,32,BBBCFB,W
8,1,lopen001,30,BBBB,W
2,0,frazc001,30,BBBB,W.1-2
7,0,maybc001,31,BBBCB,W.2-3;1-2
7,1,lopen001,32,BBBCCX,63/G
2,1,ohear001,32,BBBSCS,K
6,1,hamib001,32,BBBCSFS,K
6,1,lopen001,31,BBBCB,W
9,0,voitl001,31,BBBCB,W.2-3;1-2
10,1,hamib001,31,BBBCB,W
7,0,bettm001,30,BBBB,W
9,0,benia002,30,BBBB,W
2,0,leons001,31,BBBCX,D9/L+
4,0,bradj001,31,BBBCB,W
1,0,bettm001,31,BBBCB,W
2,0,dever001,30,BBBB,W
3,0,dever001,32,BBBSCX,S8/L+.3-H;2-H
4,0,bettm001,30,BBBB,W
8,0,benia002,30,BBBX,7/F
1,1,mondr003,30,BBBX,43/G
2,1,cuthc001,31,BBBCX,9/L
3,0,garcl004,30,BBBB,W
6,0,alony001,32,BBBFFFX,3/L
2,1,ohear001,32,BBBCFX,5/P
3,0,jonej006,31,BBBCX,S7/G
1,0,jonej006,31,BBBCB,W
1,0,stewc002,30,BBB1B,W.1-2
2,1,goret001,30,BBBB,W
6,1,merrw001,30,BBBB,W
7,1,gutik001,30,BBBB,W
5,0,casth001,31,BBBCB,W
8,1,goret001,30,BBBB,W
9,0,castn001,32,BBBCCB,W.1-2
5,1,merrw001,30,BBBB,W
2,1,cuthc001,31,BBBCX,S5/G-
3,0,bradb002,30,BBBX,6/P
2,1,dudal001,32,BBBCFFS,K
7,0,perer003,30,BBBB,W
7,0,merco003,31,BBBCB,W.1-2
3,1,dozih001,30,BBBB,W.2-3;1-2
7,0,kipnj001,31,BBBCX,7/F/SF.3-H(UR)
7,0,bauej001,31,BBBCX,7/F
2,1,starb001,31,BBBCB,W
4,0,reyev001,32,BBBCSFB,W
6,1,merrw001,30,BBBB,W
7,0,candj002,31,BBBCX,63/G
7,1,solej001,31,BBBCX,53/G
5,0,garcl004,30,BBBB,W
8,1,gallc001,30,BBBB,W
1,0,moncy001,30,BBBB,W
8,1,gallc001,30,BBBB,W
6,0,goinr001,30,BBBB,W.1-2
3,0,santc002,30,BBBB,W
8,0,ramij003,31,BBBFB,W
2,1,starb001,31,BBBCX,S8/L
3,1,dozih001,30,BBBB,W.1-2
6,0,freem002,32,BBBCSFT,K
9,0,guerv002,31,BBBFB,W.2-3;1-2
4,0,guerv002,32,BBBCCS,K
4,1,merrw001,32,BBBCSX,7/F
7,0,bichb001,30,BBBB,W
9,0,biggc002,32,BBBCFFB,W
2,0,dejop001,32,BBBCFB,W
4,0,dejop001,30,BBBX,63/G
5,1,ohear001,31,BBBCX,7/F
8,1,lopen001,30,BBBB,W
1,0,goldp001,32,BBBCFX,8/L
1,1,solej001,30,BBBB,W.1-2
2,0,carpm002,32,BBBCLS,K
7,0,ozunm001,31,BBBCX,S7/L
7,0,carpm002,31,BBBCX,S8/G.2-H;1-2
6,1,philb002,32,BBBCFX,46(1)/FO/G.2-3
7,1,merrw001,30,BBBX,8/F
4,0,confm001,30,BBBB,W
6,1,gorda001,32,BBBCFX,43/G
1,0,alonp001,30,BBBV,IW
7,1,dozih001,32,BBBCFS,K
8,0,tejar001,31,BBBCX,8/F
8,1,ohear001,32,BBBCFX,6/P5F
2,0,davik003,31,BBBCB,W.1-2
2,0,profj001,31,BBBCB,W.3-H;2-3;1-2
4,1,starb001,31,BBBCX,8/F+
8,0,canhm001,31,BBBFB,W
3,0,brows003,31,BBBCX,D8/L+
7,1,solej001,32,BBBSCB,W.2-3;1-2
2,1,arteh001,31,BBBCX,53/G
6,1,dozih001,32,BBBCCX,8/L+
9,0,ruizr002,30,BBBB,W.1-2
1,1,merrw001,30,BBBB,W
2,0,davic003,31,BBBCB,W
6,0,davic003,31,BBBCB,W
9,0,ruizr002,31,BBBCX,63/G
1,0,manct001,30,BBBB,W.1-2
1,0,reyev001,32,BBBCCFFS,K
3,0,demet001,31,BBBCX,D7/L+
7,0,casth001,32,BBBCFC,K
7,1,gorda001,30,BBBB,W.1-2
7,0,candj002,31,BBBCB,W
1,0,alvay001,31,BBBCB,W
8,0,brega001,31,BBBCB,W
2,0,brega001,31,BBBCB,W
3,0,sprig001,30,BBBB,W
3,1,solej001,32,BBBSCS,K
6,0,brega001,30,BBBB,W
6,1,gorda001,32,BBBCCX,43/G
1,0,brega001,30,BBBB,W
1,1,dozih001,32,BBBCCFFFFFS,K
7,0,alvay001,30,BBBB,W
9,1,philb002,30,BBBB,W.2-3;1-2
5,0,markn001,30,BBBB,W.3-H;2-3;1-2
7,1,vilom001,32,BBBCFX,8/F
1,0,cavej001,30,BBBB,W.1-2
2,1,vilom001,20,BBB,WP.1-3
2,1,vilom001,32,BBB.CCS,K23
4,1,vilom001,30,BBBB,W
1,1,gorda001,30,BBBB,W
5,0,wadel001,31,BBBCX,43/G
2,0,joe-c001,32,BBBCCB,W
3,0,beltb001,32,BBBCSS,K
8,0,poseb001,31,BBBCX,D9/L+
6,0,poseb001,30,BBBB,W.1-2
2,1,myerw001,30,BBBB,W
8,0,sandp001,31,BBBCX,9/F
1,1,machm001,30,BBBB,W
7,0,avila001,32,BBBCFB,W.1-2
3,0,jonea003,32,BBBCCFX,43/G
5,0,ahmen001,31,BBBFX,9/F
1,1,machm001,32,BBBTCS,K
6,1,machm001,31,BBBFB,W
6,1,hosme001,30,BBB*B,W.3-H;2-3;1-2
7,0,senza001,32,BBBCLX,24/BG/SH.2-3
6,1,tatif002,31,BBBCB,W
1,0,kempm001,20,BBB,SB3
1,0,kempm001,30,BBB.B,W
3,0,puigy001,31,BBB2FX,53/G
8,0,casac001,32,BBBCSFFX,S4/G
1,0,hanim001,30,BBBB,W
6,1,machm001,31,BBBFB,W.3-H;2-3;1-2
1,0,turnj001,31,BBBCX,9/F
2,1,renfh001,31,BBBCX,53/G
3,0,confm001,32,BBBCSB,W
8,1,frant002,32,BBBCSB,W
7,0,confm001,31,BBBCB,W
1,1,reyef001,32,BBBFSB,W
2,0,bellj005,30,BBBX,8/F
2,1,lauee001,32,BBBCCS,K
3,0,bellj005,32,BBBFFX,HR/78/F.3-H;2-H
3,1,hosme001,30,BBBB,W.2-3;1-2
1,0,polag001,32,BBBCSS,K
1,1,machm001,32,BBBCCFX,63/G+
7,1,myerw001,31,BBBCB,W
3,1,paddc001,32,BBBCLL,K
7,0,ahmen001,30,BBBB,W
1,1,reyef001,31,BBB1C*B,W.1-2
2,0,walkc002,32,BBBFFX,8/F
4,1,frant002,20,BBB,CS2(24)
4,1,frant002,30,BBB.B,W
4,0,casts001,30,BBBB,W
4,1,hosme001,31,BBBFX,4(1)3/GDP
8,0,holab001,30,BBBB,W
8,1,machm001,32,BBBCFFC,K
4,0,richt001,32,BBBCCS,K
2,0,hoskr001,32,BBBFFFB,W
6,1,hedga001,30,BBBB,W
8,1,machm001,30,BBBB,W
9,0,kings001,32,BBBCCX,46(1)/FO/G
2,0,brucj001,32,BBBCFX,D8/L+
4,1,machm001,32,BBBCCFX,13/G+
8,0,kings001,31,BBBCB,W
8,1,margm001,32,BBBCSFB,W.1-2
1,1,tatif002,31,BBBCB,W
8,0,kendh001,30,BBBX,43/G
2,0,mousm001,32,BBBCCX,S6/G+
5,0,aguij001,30,BBBX,S8/L
1,1,renfh001,32,BBBCFB,W
3,1,stram001,30,BBBB,W
7,1,renfh001,32,BBBCFB,W.1-2
3,1,hedga001,31,BBBCB,W
4,1,garcg002,32,BBBCSB,W
7,1,myerw001,30,BBBB,W.1-2
10,0,goldp001,30,BBBX,53/G
11,1,margm001,30,BBBB,W
3,1,margm001,30,BBBB,W
4,0,austt001,30,BBBB,W
4,0,poseb001,32,BBBCCFX,53/G-.1-2
2,1,naylj001,31,BBBCX,43/G
3,0,swand001,30,BBBB,W
5,1,margm001,32,BBBCSB,W
1,0,markn001,31,BBBCB,W
3,0,donaj001,31,BBBFX,53/G
8,1,kinsi001,31,BBBFB,W
3,0,austt001,30,BBBB,W
5,0,crawb001,32,BBBCSB,W.2-3;1-2
6,1,renfh001,31,BBBCB,W
11,0,yastm001,31,BBBCB,W
4,0,yastm001,30,BBBB,W
2,0,greez001,30,BBBB,W
6,1,margm001,30,BBBB,W.1-2
7,1,machm001,30,BBBX,S6/G.1-2
8,1,margm001,30,BBBB,W
3,1,hosme001,30,BBBB,W.1-2
8,0,martr006,30,BBBB,W
7,0,stort001,20,BBB,WP.1-2
7,0,stort001,30,BBB.B,W
8,1,urial001,31,BBBCB,W
2,1,mejif001,31,BBBCX,53/G+
3,1,urial001,31,BBBCX,S7/G.1-2
1,1,naylj001,32,BBBCFFB,W
3,1,naylj001,30,BBBB,W
4,1,urial001,32,BBBCCX,5/P
1,0,tapir001,30,BBBB,W
7,0,alony001,30,BBBB,W
9,1,garcg002,32,BBBCCFB,W
3,0,hereg002,30,BBBB,W
1,1,myerw001,31,BBBCB,W
2,1,machm001,30,BBBB,W.1-2
7,0,duffm002,31,BBBCB,W
2,1,mejif001,30,BBBB,W
2,0,morem001,31,BBBC*B,W
1,0,dever001,32,BBBCCS,K
2,1,hosme001,31,BBBCX,7/F
3,1,garcg002,31,BBBCB,W
9,1,frant002,30,BBBB,W
5,1,machm001,30,BBBB,W
5,0,muncm001,32,BBBFFFFB,W
1,1,garcg002,32,BBBCCFB,W
5,0,taylc001,30,BBBV,IW
5,1,garcg002,31,BBBCX,7/F
7,0,bellc002,30,BBBB,W.1-2
9,1,myerw001,30,BBBB,W
2,1,urial001,30,BBBB,W.1-2
2,0,hampg001,32,BBBCST,K
4,1,martn003,30,BBBB,W
6,0,arenn001,32,BBBCFFB,W
10,1,machm001,30,BBBB,W
4,1,naylj001,20,BBB,CS3(25)
4,1,naylj001,30,BBB.B,W
5,0,zobrb001,31,BBBCX,13/G
8,1,naylj001,32,BBBFFX,7/L
2,0,bryak001,31,BBBCB,W
4,0,heywj001,30,BBBB,W
6,1,hedga001,31,BBBCX,63/G
10,1,hedga001,31,BBBCB,W.1-2
10,1,margm001,30,BBBB,W.3-H;2-3;1-2
2,1,urial001,32,BBBCFX,9/F
5,1,machm001,32,BBBFFB,W
1,0,rizza001,30,BBBB,W
5,1,urial001,32,BBBCC*B,W.1-2
9,0,rizza001,31,BBBCX,5/P
1,1,martn003,31,BBBCB,W
2,0,walkc002,31,BBBFB,W
3,1,urial001,32,BBBCFX,63/G
3,1,torrl001,31,BBBCB,W
4,0,ahmen001,31,BBBFB,W
7,1,margm001,32,BBBCSFB,W
8,0,escoe001,32,BBBCFB,W
3,0,almoa001,32,BBBCFC,K
4,1,mejis001,30,BBBB,W
6,1,renfh001,30,BBBB,W
8,1,mejis001,32,BBBCSX,63/G
1,0,muncm001,31,BBBCB,W
3,0,turnj001,30,BBBB,W
3,1,margm001,31,BBBCX,7/L
1,1,garcg002,31,BBBCB,W
6,0,taylc001,31,BBBSB,W
6,0,boted002,32,BBBCCX,S8/G
6,0,bryak001,32,BBBCCB,W.2-3;1-2
1,0,rizza001,32,BBBCF*B,W
2,0,almoa002,30,BBBB,W
5,1,mazan001,30,BBBB,W
6,1,odorr001,32,BBBCCB,W
3,0,bryak001,31,BBBCX,S8/L.3-H;1-2
3,1,deshd002,32,BBBCFB,W
7,1,odorr001,31,BBBCB,W
1,0,corrc001,31,BBBCX,7/F
5,0,brega001,31,BBBC*B,W
5,1,cabra002,30,BBBX,7/F
7,1,odorr001,31,BBBCX,S4/G+
4,0,branm003,30,BBBB,W
6,1,deshd002,30,BBBB,W
7,0,reddj001,32,BBBCFX,S9/L
1,0,sprig001,30,BBBB,W
4,1,gallj002,32,BBBFCB,W
8,1,gallj002,30,BBBB,W
1,1,cabra002,32,BBBCFB,W
2,1,deshd002,31,BBBCX,8/F
3,1,forsl001,32,BBBCFFX,53/G-
3,1,andre001,32,BBBFFX,8/L
7,0,semim001,32,BBBCFX,63/G
4,0,morak001,32,BBBCFFFX,9/L+
4,0,profj001,30,BBBB,W
8,0,profj001,31,BBBCB,W
4,1,choos001,30,BBBB,W.1-2
5,0,pujoa001,30,BBBB,W
7,0,troum001,30,BBBB,W
6,1,gallj002,31,BBBCX,8/L+
3,0,sprig001,30,BBBB,W
5,1,wisdp001,30,BBBB,W
6,1,choos001,32,BBBCCB,W
8,1,andre001,31,BBBCB,W.1-2
11,1,kinei001,32,BBBCFX,9/L
3,0,tuckc001,32,BBBCCFFFC,K
4,0,polag001,30,BBBB,W.1-2
4,1,cabra002,32,BBBCSFB,W
8,0,cabrm002,31,BBBCB,W
1,0,sogae001,30,BBBB,W
2,1,gallj002,32,BBBCFX,13/G-
5,1,gallj002,30,BBBB,W
9,0,guerv002,32,BBBCFX,S4/G
12,0,smoaj001,32,BBBCFFFC,K
1,0,gricr001,30,BBBB,W.1-2
2,1,forsl001,30,BBBB,W.2-3;1-2
5,1,forsl001,32,BBBCFC,K
7,0,guerv002,32,BBBCCS,K
3,0,sogae001,32,BBBCFFX,HR/9/L
3,1,gallj002,31,BBBCB,W
6,1,choos001,30,BBBB,W
1,1,choos001,31,BBBCB,W
4,0,martj008,30,BBBX,7/L
9,0,fowld001,32,BBBCSB,W
2,0,badeh001,31,BBBCB,W
2,1,cabra002,32,BBBC1FX,16(1)3/GDP
4,0,fowld001,32,BBBCFC,K
7,0,badeh001,32,BBBCTC,K
8,1,mazan001,31,BBBCX,43/G
1,0,encae001,32,BBBCFS,K
2,1,kinei001,31,BBBFX,D9/L
8,1,odorr001,30,BBBB,W
9,0,crawj002,30,BBBB,W.1-2
3,0,gorda001,30,BBBB,W
5,0,mondr003,32,BBBFFB,W
2,1,guzmr001,32,BBBCFS,K
3,0,mondr003,31,BBBFX,T9/L+
7,1,choos001,32,BBBCCX,3/G
2,1,guzmr001,32,BBBCSB,W
9,1,mazan001,30,BBBB,W
9,1,pench001,31,BBBC*B,W.2-3;1-2
1,0,smitd007,31,BBBCB,W
4,1,cabra002,31,BBBCB,W
6,1,cabra002,30,BBBX,43/G
9,0,siscc001,31,BBBC*B,W
4,0,piscs001,32,BBBCFS,K
5,0,phegj001,32,BBBCFX,9/L
7,1,andre001,31,BBBCX,7/F
1,1,odorr001,32,BBBCFS,K
7,0,canhm001,31,BBBCB,W.1-2
2,0,phegj001,31,BBBCX,7/F
4,0,phegj001,30,BBBB,W
4,1,guzmr001,30,BBBB,W
4,1,calhw001,30,BBBB,W
6,0,santc002,31,BBBCX,3/P3F
2,1,odorr001,32,BBBSLS,K
3,0,kipnj001,30,BBBB,W
3,0,bauej001,31,BBBFX,D8/L
3,1,guzmr001,30,BBBB,W
6,0,merco003,30,BBBB,W
1,0,luplj001,32,BBBCF1H,HP.1-2
3,0,santc002,32,BBBSFB,W
9,0,bauej001,31,BBBCB,W
2,0,ramij003,30,BBBB,W
6,0,santc002,32,BBBF1FFB,W.1-2
4,0,cordr001,31,BBBCX,7/F
4,1,guzmr001,30,BBBX,7/L+
6,1,calhw001,31,BBBCX,S8/L
1,0,alony001,30,BBBB,W
6,1,guzmr001,32,BBBC1F11X,S8/L.1-2
4,1,fedet001,30,BBBX,8/F
2,0,troum001,31,BBBCX,63/G
2,1,guzmr001,32,BBBCFS,K
1,0,brega001,30,BBBB,W
5,1,odorr001,30,BBBB,W
2,0,gurry001,31,BBBCX,HR/8/F.1-H
5,1,choos001,30,BBBB,W.1-2
7,1,choos001,32,BBBCCX,S7/F
8,0,chirr001,32,BBBCCC,K
2,0,stasm001,32,BBBCFB,W
11,1,guzmr001,30,BBBB,W
1,0,brega001,31,BBBCB,W.1-2
1,0,branm003,30,BBBB,W.2-3;1-2
7,0,brega001,30,BBBB,W
7,1,guzmr001,30,BBBB,W.1-2
7,1,fedet001,31,BBBCB,W.2-3;1-2
8,1,choos001,30,BBBB,W.2-3;1-2
2,0,kellc002,31,BBBCX,7/F
3,0,ahmen001,30,BBBB,W
4,1,forsl001,30,BBBB,W
6,1,cabra002,32,BBBCFX,3/G+.2-3
7,0,voged001,30,BBBB,W
7,1,calhw001,30,BBBB,W
5,0,goodn002,32,BBBCSX,7/F
1,1,deshd002,32,BBBCFX,7/F
2,0,goodn002,30,BBBB,W.1-2
2,1,choos001,30,BBBB,W
7,1,choos001,31,BBBCB,W.1-2
2,0,castj006,30,BBBB,W
3,0,arral001,31,BBBCX,D9/L
4,0,rosae001,31,BBBCB,W.1-2
4,1,santd001,31,BBBCX,7/F+
8,1,odorr001,32,BBBCSFS,K
9,0,cavej001,30,BBBX,S9/L
9,0,keplm001,30,BBBH,HP.1-2
2,1,odorr001,31,BBBFB,W
4,0,sanom001,30,BBBX,E4/P
1,0,cavej001,32,BBBCSX,7/L+
8,0,garvm001,32,BBBCFFX,S7/G.2-H;B-2(TH)
1,0,keplm001,31,BBBCB,W
7,0,gonzm002,30,BBBB,W
8,0,sanom001,30,BBBB,W.1-2
2,0,fletd002,30,BBB*B,W
3,1,pench001,30,BBBB,W
11,0,pujoa001,31,BBBCB,W
11,1,trevj001,30,BBBB,W
7,1,odorr001,32,BBBCCS,K
8,1,andre001,30,BBBB,W
1,0,seagk001,30,BBBX,5/P
1,0,narvo001,30,BBBB,W.2-3;1-2
1,0,voged001,32,BBBCSFB,W.3-H;2-3;1-2
5,0,bishb001,30,BBBB,W.3-H;2-3;1-2
8,0,moord002,30,BBBB,W.1-2
2,1,odorr001,32,BBBCSFX,3/G
3,0,meada001,32,BBBCFFFFFB,W
7,0,wongk002,31,BBBCX,S5/BG-
9,1,odorr001,30,BBBC,SB2
9,1,odorr001,32,BBBC.TFB,W
2,0,duffm002,30,BBBB,W
2,1,santd001,30,BBBX,8/F
7,1,solan001,32,BBBCFX,S8/G+
6,1,calhw001,30,BBB*B,W
9,0,choij001,30,BBBB,W
1,0,semim001,31,BBBCX,63/G
3,0,laurr001,30,BBBB,W
9,1,guzmr001,30,BBBB,W.2-3;1-2
1,0,semim001,31,BBBCB,W
2,1,santd001,32,BBBCSFFX,S7/L
5,0,davik003,32,BBBCFB,W
8,1,choos001,30,BBB*B,W
3,0,grosr001,31,BBBCB,W
8,1,calhw001,30,BBB*B,W.1-2
5,1,deshd002,32,BBBCCX,S9/G.1-3
8,1,santd001,30,BBBB,W.1-2
9,1,andre001,30,BBBB,W
5,0,bogax001,32,BBBCCX,9/F
7,1,fedet001,32,BBBCCX,63/G
3,1,calhw001,32,BBBCFX,43/G
5,1,odorr001,30,BBBB,W
1,0,gardb001,32,BBBCCFFB,W
4,1,choos001,32,BBBFCB,W.1-2
6,1,choos001,30,BBBB,W.1-2
1,0,harrj002,30,BBBB,W
2,0,goodn002,31,BBBCB,W
4,0,castn001,30,BBBB,W
8,1,tellr001,31,BBBCB,W
4,1,gricr001,31,BBBCB,W
5,1,gricr001,32,BBBFSFS,K
5,1,mckib001,31,BBBCB,W.1-2
6,0,goodn002,32,BBBFCB,W.1-2
8,1,hernt002,31,BBBCB,W
1,0,villj001,31,BBBSX,HR/7/F.1-H
6,0,martr006,30,BBBB,W
6,1,hernt002,32,BBBCFFX,9/F
8,1,hernt002,30,BBBB,W
4,1,tellr001,31,BBBCX,8/F
5,0,davic003,30,BBBB,W
3,0,diazy001,30,BBBB,W
9,0,phamt001,30,BBBB,W
4,1,smoaj001,30,BBBB,W
8,1,maill001,31,BBBCB,W
6,1,jansd001,32,BBBCSC,K
8,0,diazy001,32,BBBCFB,W
6,1,smoaj001,32,BBBCCB,W.1-2
8,1,sogae001,32,BBBCCB,W
9,0,duggs001,30,BBBB,W
6,0,semim001,30,BBBB,W
7,0,morak001,32,BBBCFFX,7/F+
1,1,smoaj001,30,BBBB,W
5,0,semim001,31,BBBCX,9/F
5,0,chapm001,31,BBBCX,7/L+
5,1,guerv002,31,BBBCB,W
5,1,tellr001,31,BBBFX,S9/G.2-H;1-3
2,1,maill001,32,BBBCCX,4/P-
3,1,sogae001,32,BBBCFFFFX,5/P5F
9,1,guerv002,30,BBBX,S8/L
4,0,gonzm002,30,BBBB,W
9,0,cruzn002,32,BBBCFS,K
4,1,hernt002,30,BBBB,W
5,1,smoaj001,30,BBBB,W
6,0,castw002,32,BBBCFFF*B,W+SB3
2,1,galvf001,30,BBBB,W
